customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,num_contacts_in_campaign,num_contacts_prev_campaign,term_deposit_subscribed
55.0,entrepreneur,married,tertiary,no,1061.0,yes,no,telephone,8,apr,7.0,0,0
49.0,technician,married,secondary,no,304.0,yes,no,unknown,26,may,3.0,0,0
34.0,admin.,single,secondary,no,129.0,yes,no,cellular,22,jun,1.0,2,1
63.0,technician,married,secondary,no,969.0,no,no,cellular,2,feb,1.0,0,1
51.0,blue-collar,married,secondary,no,4264.0,yes,yes,cellular,20,nov,1.0,0,0
71.0,retired,married,tertiary,no,3890.0,no,no,cellular,7,aug,1.0,0,0
48.0,management,divorced,tertiary,no,169.0,yes,no,unknown,28,may,1.0,0,0
34.0,management,married,tertiary,no,73.0,no,yes,cellular,26,aug,4.0,0,0
53.0,technician,single,secondary,no,202.0,yes,yes,unknown,30,may,2.0,0,0
35.0,technician,married,secondary,no,357.0,no,no,cellular,25,aug,3.0,0,0
32.0,unemployed,married,tertiary,no,234.0,yes,no,cellular,13,may,3.0,0,0
32.0,unemployed,single,secondary,no,2619.0,no,no,cellular,21,may,1.0,2,1
31.0,technician,single,secondary,no,4.0,yes,no,telephone,31,jul,24.0,0,0
36.0,blue-collar,married,secondary,no,2594.0,yes,yes,cellular,17,apr,1.0,2,0
41.0,admin.,divorced,secondary,no,1075.0,yes,no,unknown,14,may,1.0,0,0
32.0,self-employed,single,tertiary,no,540.0,yes,yes,unknown,8,may,9.0,0,0
29.0,technician,single,tertiary,no,698.0,yes,no,cellular,3,feb,2.0,2,0
29.0,technician,single,tertiary,yes,26.0,no,no,cellular,12,aug,4.0,0,0
73.0,retired,married,primary,no,538.0,no,no,cellular,26,oct,1.0,5,1
36.0,technician,divorced,tertiary,no,913.0,yes,no,cellular,5,feb,7.0,4,0
31.0,management,single,tertiary,no,88.0,no,no,cellular,30,apr,1.0,4,0
27.0,management,single,tertiary,no,1.0,yes,no,cellular,30,jul,4.0,0,1
43.0,services,married,,no,8322.0,no,no,cellular,15,jun,2.0,0,0
30.0,management,single,tertiary,no,12683.0,yes,no,cellular,5,may,2.0,2,0
45.0,technician,married,secondary,no,4265.0,yes,no,unknown,13,may,2.0,0,0
33.0,management,married,tertiary,no,807.0,yes,no,unknown,20,may,1.0,0,0
47.0,admin.,single,tertiary,no,1190.0,yes,no,unknown,15,may,2.0,0,0
46.0,technician,married,secondary,no,518.0,yes,no,unknown,19,may,1.0,0,0
52.0,management,married,primary,no,3540.0,no,no,unknown,19,may,4.0,0,0
46.0,blue-collar,married,primary,no,1136.0,yes,no,cellular,4,may,3.0,0,0
38.0,services,married,secondary,no,-2.0,yes,no,unknown,5,may,2.0,0,0
31.0,technician,married,tertiary,no,16.0,no,no,cellular,21,aug,2.0,0,0
33.0,services,single,secondary,no,50.0,yes,no,cellular,17,apr,1.0,0,0
39.0,services,married,secondary,no,1547.0,yes,no,cellular,12,may,4.0,2,0
33.0,management,single,tertiary,no,150.0,no,yes,cellular,21,aug,3.0,0,0
47.0,entrepreneur,married,secondary,no,3998.0,no,no,cellular,30,jul,3.0,0,0
37.0,unemployed,married,secondary,yes,1052.0,yes,yes,cellular,21,nov,1.0,0,0
53.0,services,married,primary,no,14.0,no,yes,cellular,28,jul,5.0,0,0
45.0,self-employed,married,secondary,no,388.0,yes,no,cellular,31,jul,2.0,0,0
49.0,services,married,secondary,no,540.0,yes,no,unknown,5,jun,2.0,0,0
58.0,technician,divorced,secondary,no,177.0,no,no,cellular,18,jul,1.0,0,1
27.0,management,single,tertiary,no,3352.0,no,no,cellular,21,jul,3.0,0,0
56.0,blue-collar,married,secondary,no,5313.0,yes,no,cellular,5,may,3.0,0,0
30.0,unemployed,single,secondary,no,1172.0,no,no,cellular,30,jan,3.0,0,0
44.0,management,married,tertiary,no,365.0,yes,no,unknown,19,may,2.0,0,0
29.0,blue-collar,single,secondary,no,-206.0,yes,no,unknown,21,may,2.0,0,0
32.0,self-employed,single,tertiary,no,74.0,no,no,cellular,15,jun,1.0,0,1
27.0,services,single,secondary,no,184.0,no,no,cellular,14,aug,2.0,0,0
25.0,management,single,tertiary,no,2721.0,no,no,cellular,6,feb,1.0,0,0
47.0,blue-collar,married,primary,no,766.0,yes,no,unknown,12,may,4.0,0,0
41.0,self-employed,married,tertiary,no,61.0,no,no,cellular,19,aug,5.0,0,0
33.0,management,married,tertiary,no,10.0,yes,no,unknown,23,may,5.0,0,0
40.0,services,married,secondary,no,119.0,yes,yes,cellular,17,apr,1.0,2,0
27.0,student,single,tertiary,no,328.0,no,no,cellular,26,may,1.0,0,1
48.0,management,married,tertiary,no,412.0,yes,no,cellular,17,apr,1.0,0,0
38.0,management,single,tertiary,no,7609.0,yes,no,unknown,30,may,1.0,0,1
38.0,technician,married,secondary,no,998.0,no,no,cellular,22,aug,4.0,0,0
48.0,management,married,tertiary,no,238.0,no,no,cellular,22,aug,6.0,0,0
53.0,blue-collar,divorced,primary,no,25.0,yes,no,cellular,21,jul,1.0,0,0
32.0,technician,married,secondary,no,-144.0,yes,yes,cellular,18,may,1.0,0,0
47.0,blue-collar,married,primary,no,83.0,no,no,telephone,5,apr,1.0,0,1
48.0,unemployed,single,tertiary,no,1595.0,no,no,telephone,4,feb,1.0,0,0
40.0,technician,married,secondary,no,506.0,yes,no,cellular,2,apr,2.0,5,0
43.0,blue-collar,single,primary,no,694.0,yes,no,cellular,21,jul,1.0,0,0
41.0,housemaid,married,tertiary,no,464.0,no,no,unknown,17,jun,1.0,0,0
26.0,management,married,tertiary,no,5.0,yes,no,unknown,7,may,5.0,0,0
39.0,services,divorced,secondary,no,726.0,yes,no,cellular,11,may,1.0,0,0
38.0,blue-collar,married,primary,no,1456.0,yes,no,telephone,12,may,2.0,2,0
57.0,services,married,secondary,no,652.0,no,no,cellular,15,sep,1.0,0,1
28.0,self-employed,single,tertiary,no,199.0,yes,no,cellular,21,jul,1.0,0,0
57.0,admin.,married,secondary,no,1815.0,yes,no,telephone,17,jul,1.0,0,0
56.0,blue-collar,married,secondary,no,592.0,no,yes,unknown,5,jun,1.0,0,0
37.0,management,married,secondary,no,750.0,no,yes,cellular,6,apr,1.0,0,1
48.0,management,married,secondary,no,1584.0,no,yes,cellular,19,nov,3.0,0,0
43.0,services,married,secondary,no,191.0,yes,yes,cellular,7,may,1.0,0,0
34.0,blue-collar,married,secondary,no,3422.0,yes,no,cellular,15,jul,2.0,0,0
25.0,management,single,tertiary,no,24.0,no,no,cellular,28,jan,2.0,0,0
42.0,management,married,tertiary,no,-198.0,no,no,cellular,4,feb,1.0,0,0
28.0,technician,married,secondary,no,2439.0,no,no,cellular,6,nov,1.0,0,0
33.0,technician,single,secondary,no,2477.0,no,no,cellular,21,nov,1.0,2,0
35.0,blue-collar,divorced,secondary,no,-569.0,yes,no,cellular,14,may,2.0,2,0
50.0,management,married,tertiary,no,3241.0,yes,no,unknown,5,may,3.0,0,0
46.0,management,married,tertiary,no,1145.0,no,no,cellular,3,dec,1.0,3,1
43.0,management,divorced,tertiary,no,-93.0,yes,no,cellular,21,jul,1.0,0,0
35.0,blue-collar,divorced,secondary,no,1782.0,yes,no,unknown,2,jun,9.0,0,0
36.0,services,married,secondary,no,7208.0,yes,no,cellular,13,may,1.0,0,0
50.0,unemployed,married,secondary,no,5095.0,no,no,cellular,26,may,1.0,0,0
56.0,blue-collar,married,secondary,no,274.0,no,no,cellular,5,aug,1.0,0,0
29.0,technician,single,secondary,no,844.0,yes,no,cellular,22,oct,2.0,0,0
31.0,unemployed,single,secondary,no,497.0,yes,no,cellular,18,may,2.0,2,0
32.0,admin.,married,secondary,no,0.0,yes,no,cellular,21,nov,6.0,0,0
24.0,admin.,single,tertiary,no,410.0,yes,no,unknown,3,jun,1.0,0,0
60.0,blue-collar,married,primary,no,34.0,yes,no,cellular,15,may,11.0,1,0
49.0,unemployed,married,primary,no,517.0,no,no,cellular,29,jan,2.0,0,1
46.0,entrepreneur,married,secondary,no,123.0,no,no,cellular,5,feb,7.0,0,0
28.0,management,married,secondary,no,-2.0,yes,no,cellular,14,sep,2.0,2,0
54.0,blue-collar,married,primary,no,-82.0,no,yes,unknown,27,jun,3.0,0,0
31.0,management,single,tertiary,no,5434.0,no,no,cellular,7,oct,1.0,3,1
33.0,management,single,tertiary,no,-3.0,no,no,cellular,22,aug,1.0,0,0
34.0,services,married,secondary,no,1744.0,yes,no,cellular,7,apr,1.0,1,0
47.0,blue-collar,married,primary,no,887.0,no,no,cellular,13,aug,6.0,0,0
70.0,retired,divorced,secondary,no,1096.0,no,no,cellular,7,aug,2.0,0,0
49.0,services,single,secondary,yes,-469.0,yes,no,cellular,23,jul,11.0,0,0
57.0,services,married,secondary,no,4721.0,yes,yes,cellular,7,aug,4.0,0,0
27.0,unknown,single,secondary,no,3247.0,no,no,telephone,6,feb,3.0,0,0
29.0,technician,married,tertiary,no,1568.0,yes,no,cellular,8,sep,4.0,5,0
39.0,unemployed,single,secondary,no,687.0,no,no,telephone,4,feb,3.0,0,0
50.0,blue-collar,married,secondary,no,5610.0,yes,no,unknown,20,jun,3.0,0,0
50.0,admin.,divorced,secondary,no,774.0,yes,no,unknown,2,jun,1.0,0,0
50.0,blue-collar,married,secondary,no,0.0,no,no,cellular,19,aug,7.0,0,0
53.0,management,divorced,tertiary,no,8040.0,yes,no,cellular,11,may,5.0,19,0
42.0,blue-collar,divorced,primary,no,739.0,yes,yes,unknown,12,may,1.0,0,0
55.0,blue-collar,married,primary,no,1.0,no,no,telephone,13,aug,1.0,0,0
31.0,technician,single,secondary,no,1205.0,yes,yes,cellular,7,may,1.0,4,0
35.0,blue-collar,married,secondary,no,1285.0,yes,no,cellular,24,jul,1.0,0,0
28.0,management,married,secondary,no,227.0,no,no,cellular,30,apr,1.0,0,0
53.0,admin.,married,secondary,no,3726.0,no,yes,cellular,18,nov,2.0,1,0
33.0,management,single,tertiary,no,1854.0,no,no,cellular,12,aug,3.0,0,1
48.0,technician,married,secondary,no,-1043.0,yes,no,unknown,27,may,2.0,0,0
35.0,admin.,single,secondary,no,-1.0,yes,yes,telephone,20,nov,3.0,0,0
41.0,management,married,tertiary,no,3034.0,no,no,cellular,18,aug,7.0,0,0
32.0,management,married,tertiary,no,-128.0,yes,no,cellular,14,jul,3.0,0,0
55.0,retired,divorced,primary,no,912.0,no,no,unknown,18,jun,2.0,0,0
40.0,management,married,tertiary,yes,-1003.0,yes,yes,unknown,19,jun,1.0,0,0
27.0,blue-collar,single,secondary,no,179.0,no,no,cellular,12,jan,2.0,0,0
52.0,blue-collar,married,primary,no,5876.0,yes,no,cellular,5,may,3.0,0,1
56.0,admin.,married,secondary,no,604.0,no,no,cellular,3,mar,2.0,0,1
44.0,blue-collar,married,primary,no,478.0,yes,no,cellular,12,may,3.0,0,0
53.0,unemployed,married,secondary,no,11.0,no,no,cellular,12,oct,3.0,1,1
48.0,blue-collar,married,secondary,no,2015.0,no,yes,cellular,22,jul,1.0,0,0
30.0,technician,single,secondary,no,-12.0,yes,no,cellular,18,may,3.0,0,0
46.0,management,married,tertiary,no,290.0,no,no,cellular,18,aug,3.0,0,0
37.0,blue-collar,married,secondary,no,875.0,yes,no,unknown,20,jun,3.0,0,0
30.0,services,married,primary,no,1019.0,yes,no,cellular,30,jul,8.0,0,0
43.0,unemployed,married,,no,492.0,yes,no,cellular,5,feb,3.0,0,0
50.0,management,married,secondary,no,321.0,no,no,unknown,9,jun,3.0,0,0
37.0,blue-collar,married,secondary,no,527.0,yes,yes,unknown,23,may,2.0,0,0
30.0,blue-collar,married,secondary,no,38.0,yes,no,unknown,19,may,1.0,0,0
39.0,technician,married,secondary,no,626.0,yes,no,cellular,17,apr,1.0,2,0
33.0,management,divorced,tertiary,no,-399.0,yes,no,cellular,6,may,1.0,0,0
25.0,housemaid,married,secondary,yes,68.0,yes,yes,cellular,13,may,1.0,1,0
24.0,management,married,tertiary,no,-2.0,yes,no,cellular,22,jul,1.0,0,0
49.0,management,married,tertiary,no,290.0,yes,no,cellular,5,aug,1.0,0,0
55.0,unemployed,married,tertiary,no,5344.0,no,no,unknown,6,may,1.0,0,0
37.0,entrepreneur,married,primary,no,2641.0,no,yes,cellular,8,jul,1.0,0,0
81.0,retired,married,primary,no,422.0,no,no,telephone,2,feb,1.0,0,0
61.0,retired,divorced,primary,no,56.0,yes,no,telephone,23,jul,2.0,0,0
26.0,student,single,secondary,no,150.0,no,no,cellular,2,sep,1.0,3,1
51.0,blue-collar,married,primary,no,2437.0,yes,no,unknown,30,may,3.0,0,0
33.0,technician,married,tertiary,no,2683.0,no,no,cellular,18,aug,1.0,0,0
36.0,services,married,secondary,no,1963.0,yes,yes,cellular,15,oct,5.0,0,0
47.0,blue-collar,married,secondary,no,4.0,yes,no,unknown,26,may,1.0,0,0
35.0,technician,single,tertiary,no,258.0,no,no,cellular,12,mar,4.0,0,1
34.0,technician,single,tertiary,no,667.0,no,no,cellular,13,apr,4.0,2,1
60.0,management,married,,no,3429.0,yes,yes,cellular,19,nov,1.0,0,0
37.0,blue-collar,married,secondary,no,282.0,yes,no,cellular,11,may,3.0,0,0
47.0,services,married,secondary,no,2957.0,yes,no,unknown,14,may,1.0,0,0
38.0,retired,single,primary,no,-80.0,no,no,cellular,14,may,1.0,1,0
27.0,services,single,secondary,no,1111.0,no,no,cellular,9,feb,2.0,0,0
33.0,management,married,tertiary,no,60.0,no,no,cellular,7,may,2.0,4,1
34.0,management,married,tertiary,no,-4.0,no,yes,cellular,21,aug,3.0,0,0
31.0,technician,single,secondary,no,1501.0,no,no,cellular,7,aug,4.0,0,0
38.0,management,married,tertiary,no,615.0,yes,no,cellular,17,nov,3.0,0,0
45.0,management,married,tertiary,no,4.0,no,no,cellular,27,aug,2.0,0,0
53.0,management,married,tertiary,no,3042.0,no,no,unknown,6,jun,2.0,0,0
40.0,entrepreneur,married,secondary,no,4.0,no,no,telephone,4,may,4.0,0,0
35.0,unemployed,single,tertiary,no,14888.0,yes,no,cellular,3,feb,3.0,0,0
37.0,technician,married,secondary,no,2267.0,yes,no,cellular,17,apr,1.0,0,0
35.0,technician,single,secondary,no,-2.0,no,no,cellular,29,aug,2.0,0,0
25.0,unemployed,single,secondary,no,121.0,no,no,unknown,15,sep,1.0,0,0
34.0,management,single,tertiary,no,1306.0,no,yes,cellular,20,nov,3.0,0,0
56.0,entrepreneur,single,tertiary,no,1744.0,yes,no,cellular,30,jan,4.0,0,0
33.0,services,single,secondary,no,548.0,yes,no,cellular,18,may,1.0,1,0
33.0,technician,single,tertiary,no,245.0,no,no,cellular,25,aug,4.0,0,0
39.0,technician,married,secondary,no,696.0,yes,no,cellular,4,feb,4.0,5,0
34.0,blue-collar,single,secondary,no,156.0,yes,no,unknown,9,may,1.0,0,0
55.0,management,married,tertiary,no,690.0,no,no,unknown,18,jun,6.0,0,0
38.0,housemaid,married,primary,no,322.0,no,no,unknown,17,jun,2.0,0,0
31.0,management,single,tertiary,no,634.0,yes,no,cellular,3,jun,1.0,1,1
29.0,admin.,married,secondary,no,2.0,no,no,unknown,20,jun,2.0,0,0
49.0,management,married,tertiary,no,4.0,no,no,cellular,19,aug,2.0,0,0
32.0,management,married,tertiary,no,2452.0,yes,no,cellular,19,nov,2.0,1,0
47.0,entrepreneur,married,tertiary,no,1856.0,no,no,unknown,20,jun,3.0,0,0
28.0,technician,single,secondary,no,1233.0,yes,no,cellular,3,jun,2.0,5,1
39.0,blue-collar,married,primary,no,2077.0,yes,yes,cellular,14,may,1.0,2,0
23.0,student,single,,no,10790.0,no,no,cellular,23,dec,2.0,2,0
35.0,blue-collar,married,primary,no,2318.0,no,no,unknown,19,jun,1.0,0,0
35.0,management,married,tertiary,no,2368.0,yes,no,cellular,11,may,1.0,0,0
47.0,self-employed,married,secondary,no,1807.0,no,no,cellular,30,jan,2.0,0,0
37.0,services,married,secondary,no,866.0,yes,no,unknown,1,jul,1.0,0,0
61.0,retired,divorced,primary,no,123.0,yes,no,unknown,12,may,7.0,0,0
51.0,retired,divorced,tertiary,no,2678.0,yes,no,cellular,14,may,1.0,0,0
35.0,management,married,tertiary,no,-5.0,no,no,cellular,25,aug,4.0,0,0
38.0,admin.,married,secondary,no,3133.0,no,no,cellular,12,aug,1.0,0,0
39.0,management,married,tertiary,no,4012.0,yes,no,cellular,21,nov,4.0,1,0
60.0,unknown,single,secondary,no,3232.0,no,no,unknown,6,jun,3.0,0,0
44.0,management,divorced,tertiary,no,3344.0,no,no,unknown,18,nov,1.0,0,0
47.0,blue-collar,married,primary,no,-1.0,yes,no,unknown,20,jun,20.0,0,0
36.0,technician,married,secondary,no,744.0,no,no,cellular,7,aug,3.0,0,0
34.0,unemployed,married,primary,no,574.0,yes,no,cellular,20,apr,2.0,0,0
48.0,technician,married,secondary,no,3517.0,no,yes,cellular,26,feb,1.0,2,0
54.0,retired,married,primary,no,2959.0,no,no,cellular,20,apr,2.0,0,0
58.0,retired,divorced,primary,no,2746.0,no,yes,cellular,15,apr,1.0,0,0
33.0,self-employed,single,tertiary,no,1944.0,yes,no,cellular,16,apr,2.0,0,0
49.0,management,divorced,tertiary,no,297.0,no,no,cellular,17,nov,3.0,0,0
58.0,admin.,married,secondary,no,1.0,no,no,cellular,5,aug,1.0,0,0
30.0,services,single,secondary,no,2918.0,yes,no,unknown,28,may,1.0,0,0
39.0,blue-collar,married,primary,no,1101.0,yes,no,cellular,15,may,5.0,0,0
45.0,management,divorced,,no,7702.0,no,no,cellular,22,may,1.0,2,1
28.0,admin.,single,secondary,yes,-45.0,no,yes,cellular,30,jul,3.0,0,0
31.0,management,married,,no,18348.0,yes,no,unknown,23,may,1.0,0,0
27.0,blue-collar,single,secondary,no,1152.0,yes,no,unknown,14,may,1.0,0,0
19.0,student,single,secondary,no,720.0,yes,no,cellular,2,apr,1.0,0,0
30.0,blue-collar,married,secondary,no,-493.0,yes,no,unknown,18,jun,4.0,0,0
30.0,admin.,single,secondary,no,-623.0,yes,no,unknown,4,jun,1.0,0,0
36.0,services,married,secondary,no,303.0,no,yes,unknown,3,jul,1.0,0,0
47.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,9,may,2.0,0,0
44.0,housemaid,married,primary,no,2242.0,no,no,telephone,29,jul,2.0,0,0
39.0,blue-collar,single,primary,no,-5.0,yes,yes,cellular,22,jul,1.0,0,0
56.0,unemployed,single,primary,no,274.0,no,no,cellular,9,feb,5.0,0,0
41.0,blue-collar,married,,no,1126.0,yes,no,cellular,16,apr,2.0,3,0
35.0,technician,married,secondary,no,293.0,yes,no,cellular,8,jun,3.0,0,1
46.0,admin.,married,secondary,no,3679.0,no,no,cellular,18,oct,1.0,3,1
52.0,housemaid,divorced,secondary,no,1330.0,no,no,unknown,5,jun,2.0,0,0
59.0,technician,divorced,secondary,no,472.0,no,no,cellular,5,aug,3.0,0,1
55.0,retired,married,secondary,no,336.0,yes,no,unknown,12,jun,1.0,0,0
37.0,management,married,tertiary,no,339.0,yes,no,unknown,23,may,2.0,0,0
32.0,services,divorced,secondary,no,1014.0,yes,no,cellular,6,may,1.0,1,0
28.0,technician,single,secondary,no,111.0,no,no,cellular,13,aug,3.0,1,1
35.0,management,married,,no,3572.0,no,no,cellular,26,may,1.0,0,1
39.0,admin.,married,tertiary,no,226.0,yes,no,cellular,15,jul,5.0,0,0
45.0,self-employed,married,tertiary,no,489.0,no,no,cellular,20,aug,12.0,0,0
39.0,technician,divorced,tertiary,no,348.0,no,no,unknown,20,jun,1.0,0,0
40.0,admin.,single,secondary,no,382.0,no,no,cellular,29,jan,1.0,0,0
56.0,management,married,tertiary,no,659.0,no,no,cellular,25,aug,3.0,0,0
32.0,technician,single,secondary,no,6.0,yes,no,cellular,6,feb,2.0,1,0
47.0,technician,married,secondary,no,19.0,yes,no,cellular,8,may,1.0,1,0
31.0,technician,married,secondary,no,269.0,no,no,cellular,4,feb,2.0,0,1
23.0,management,single,tertiary,no,62.0,yes,no,unknown,26,may,2.0,0,0
55.0,services,divorced,secondary,no,41.0,no,yes,cellular,21,nov,1.0,0,0
50.0,management,married,tertiary,no,657.0,no,no,cellular,11,aug,2.0,0,0
43.0,management,married,tertiary,no,-3.0,yes,no,cellular,23,jul,3.0,0,0
26.0,blue-collar,single,secondary,no,1005.0,yes,no,cellular,14,may,1.0,0,1
31.0,admin.,single,secondary,no,-112.0,no,no,cellular,14,jul,3.0,0,0
35.0,technician,married,secondary,no,-144.0,yes,no,cellular,29,aug,2.0,0,0
37.0,technician,married,secondary,no,-255.0,yes,yes,cellular,6,feb,3.0,2,0
33.0,management,married,tertiary,no,280.0,no,yes,cellular,6,aug,2.0,0,0
55.0,management,married,tertiary,no,984.0,no,no,cellular,19,aug,6.0,0,0
43.0,blue-collar,married,secondary,no,-276.0,yes,no,cellular,10,jul,1.0,0,0
43.0,technician,single,secondary,no,768.0,no,yes,cellular,20,nov,4.0,4,0
28.0,management,single,tertiary,no,3.0,yes,no,cellular,4,jun,1.0,0,0
26.0,blue-collar,divorced,,no,21.0,yes,no,unknown,13,may,2.0,0,0
38.0,entrepreneur,divorced,,no,2422.0,yes,yes,unknown,2,jun,16.0,0,0
35.0,blue-collar,divorced,secondary,no,273.0,no,yes,cellular,8,jul,2.0,0,0
30.0,management,single,tertiary,no,1009.0,yes,no,cellular,16,jul,1.0,0,0
33.0,technician,married,secondary,no,463.0,no,no,cellular,14,aug,1.0,0,0
38.0,technician,divorced,secondary,no,692.0,yes,no,unknown,26,may,2.0,0,0
41.0,management,divorced,tertiary,no,265.0,yes,yes,cellular,16,apr,1.0,0,0
27.0,blue-collar,single,secondary,no,485.0,no,no,cellular,20,apr,2.0,0,0
63.0,blue-collar,divorced,primary,no,1429.0,yes,no,unknown,5,may,2.0,0,0
40.0,blue-collar,married,primary,no,7725.0,yes,no,unknown,15,may,8.0,0,0
52.0,blue-collar,married,secondary,no,218.0,yes,no,unknown,14,may,5.0,0,0
63.0,retired,married,primary,no,1994.0,no,no,telephone,2,nov,1.0,0,0
41.0,admin.,divorced,secondary,no,402.0,yes,yes,cellular,14,aug,2.0,0,0
31.0,services,married,secondary,no,1133.0,yes,no,cellular,26,may,2.0,1,0
57.0,management,married,tertiary,no,1730.0,no,yes,cellular,8,jul,3.0,0,0
32.0,unknown,married,secondary,no,339.0,no,no,cellular,4,feb,2.0,7,1
45.0,blue-collar,single,primary,no,100.0,yes,no,cellular,16,apr,1.0,1,0
30.0,management,single,tertiary,no,95.0,no,no,cellular,29,aug,2.0,0,0
36.0,management,married,secondary,no,4058.0,no,no,cellular,18,nov,1.0,0,0
26.0,services,single,tertiary,no,537.0,yes,no,cellular,11,may,3.0,0,0
22.0,student,single,tertiary,no,1429.0,yes,no,cellular,15,may,1.0,0,0
38.0,technician,divorced,tertiary,no,664.0,yes,no,cellular,8,may,8.0,0,0
30.0,management,single,tertiary,no,570.0,no,no,cellular,16,dec,1.0,1,1
34.0,entrepreneur,married,secondary,no,1416.0,yes,yes,cellular,25,jul,1.0,0,0
36.0,unemployed,single,secondary,no,10.0,yes,no,cellular,13,may,2.0,2,0
30.0,management,single,tertiary,no,590.0,yes,no,cellular,19,nov,4.0,0,0
26.0,student,single,secondary,no,5572.0,no,no,cellular,2,feb,1.0,0,0
32.0,technician,single,secondary,no,-399.0,no,yes,cellular,7,jul,2.0,0,0
24.0,management,single,tertiary,no,531.0,no,yes,unknown,27,may,1.0,0,0
46.0,housemaid,married,secondary,no,4.0,no,no,cellular,11,jul,2.0,0,0
32.0,services,married,secondary,no,11514.0,yes,no,unknown,21,may,1.0,0,0
31.0,management,married,secondary,no,2855.0,yes,yes,cellular,18,jul,5.0,0,0
53.0,entrepreneur,married,secondary,no,532.0,yes,yes,unknown,16,jun,4.0,0,0
19.0,student,single,secondary,no,68.0,yes,no,unknown,19,may,1.0,0,0
28.0,student,single,secondary,no,-1.0,no,no,cellular,4,feb,2.0,0,0
59.0,management,married,tertiary,no,2137.0,yes,no,unknown,6,may,3.0,0,0
